route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
4,DISSABTESFA,T4ANA1544,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1545,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1546,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1547,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1548,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1549,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA155,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1550,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1551,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1552,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1553,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1554,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1555,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1556,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1557,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1558,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1559,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA156,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1560,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1561,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1562,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1563,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1564,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1565,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1566,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1567,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1568,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1569,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA157,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1570,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1571,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1572,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1573,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1574,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1575,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1576,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1577,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1578,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1579,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA158,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1580,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1581,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1582,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1583,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1584,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1585,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1586,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1587,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1588,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1589,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA159,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1590,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1591,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1592,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1593,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1594,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1595,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1596,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1597,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1598,Estació de Sant Adrià,0,T4ANA
4,DISSABTESFA,T4ANA1599,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA161,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1610,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1611,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1612,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1613,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1614,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1615,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1616,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1617,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1618,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1619,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA162,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1620,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1621,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1622,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1623,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1624,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1625,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1626,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1627,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1628,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1629,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA163,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1630,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1631,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1632,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1633,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1634,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1635,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1636,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1637,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1638,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1639,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA164,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1640,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1641,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1642,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1643,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1644,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1645,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1646,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1647,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1648,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1649,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA165,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1650,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1651,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1652,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1653,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1654,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1655,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1656,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1657,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1658,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1659,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA166,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1660,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1661,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1662,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1663,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1664,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1665,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1666,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1667,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1668,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1669,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA167,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1670,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1671,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1672,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1673,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1674,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1675,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1676,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1677,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1678,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1679,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA168,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1680,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1681,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1682,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1683,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1684,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1685,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1686,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1687,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1688,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1689,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA169,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1690,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1691,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1692,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1693,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1694,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1695,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1696,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1697,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1698,Estació de Sant Adrià,0,T4ANA
4,DIUMENGESFA,T4ANA1699,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA171,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1710,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17100,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17101,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17102,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17103,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17104,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17105,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17106,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17107,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17108,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17109,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1711,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17110,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17111,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17112,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17113,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17114,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17115,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17116,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17117,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17118,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17119,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1712,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17120,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17121,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17122,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17123,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17124,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17125,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17126,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17127,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17128,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17129,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1713,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17130,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17131,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17132,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17133,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17134,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17135,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17136,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17137,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17138,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA17139,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1714,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1715,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1716,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1717,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1718,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1719,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA172,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1720,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1721,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1722,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1723,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1724,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1725,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1726,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1727,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1728,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1729,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA173,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1730,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1731,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1732,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1733,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1734,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1735,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1736,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1737,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1738,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1739,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA174,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1740,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1741,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1742,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1743,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1744,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1745,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1746,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1747,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1748,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1749,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA175,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1750,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1751,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1752,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1753,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1754,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1755,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1756,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1757,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1758,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1759,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA176,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1760,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1761,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1762,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1763,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1764,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1765,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1766,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1767,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1768,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1769,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA177,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1770,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1771,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1772,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1773,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1774,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1775,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1776,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1777,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1778,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1779,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA178,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1780,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1781,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1782,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1783,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1784,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1785,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1786,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1787,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1788,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1789,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA179,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1790,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1791,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1792,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1793,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1794,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1795,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1796,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1797,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1798,Estació de Sant Adrià,0,T4ANA
4,FEINERSPRIMAVERASOUND,T4ANA1799,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA181,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA1810,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18100,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18101,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18102,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18103,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18104,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18105,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18106,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18107,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18108,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18109,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA1811,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18110,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18111,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18112,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18113,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18114,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18115,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18116,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18117,Estació de Sant Adrià,0,T4ANA
4,DIVENDRESPRIMAVERASOUND,T4ANA18118,Estació de Sant Adrià,0,T4ANA
