WikidataID,WikidataFiestaURI,FiestaLabel,Location,WikidataLocation
Q23661628,http://www.wikidata.org/entity/Q23661628,Fiesta de San Miguel y Danza das Espadas,Marín,http://www.wikidata.org/entity/Q634078
Q23661629,http://www.wikidata.org/entity/Q23661629,Festa da Faba,Lorenzana,http://www.wikidata.org/entity/Q1447358
Q23661630,http://www.wikidata.org/entity/Q23661630,As San Lucas,Mondoñedo,http://www.wikidata.org/entity/Q840362
Q23661632,http://www.wikidata.org/entity/Q23661632,Fiesta de la Castaña y la Seta,Riós,http://www.wikidata.org/entity/Q1645023
Q23661634,http://www.wikidata.org/entity/Q23661634,Feria de Santos,Monterroso,http://www.wikidata.org/entity/Q1122290
Q23661636,http://www.wikidata.org/entity/Q23661636,Fiesta de la castaña,Orense,http://www.wikidata.org/entity/Q99151
Q23661640,http://www.wikidata.org/entity/Q23661640,Fiesta de San Martiño,Moaña,http://www.wikidata.org/entity/Q1617430
Q23661642,http://www.wikidata.org/entity/Q23661642,Belén artesanal de Valga,Valga,http://www.wikidata.org/entity/Q1628179
Q23661645,http://www.wikidata.org/entity/Q23661645,Belén electrónico de Begonte,Begonte,http://www.wikidata.org/entity/Q959803
Q23708896,http://www.wikidata.org/entity/Q23708896,Q23708896,Salvatierra de Miño,http://www.wikidata.org/entity/Q1629539
Q23710981,http://www.wikidata.org/entity/Q23710981,Entroido dos Boteiros,Villarino de Conso,http://www.wikidata.org/entity/Q1629552
Q23710983,http://www.wikidata.org/entity/Q23710983,Feria del Queso del Cebrero,Pedrafita do Cebreiro,http://www.wikidata.org/entity/Q967734
Q23710984,http://www.wikidata.org/entity/Q23710984,Encuentro Internacional de Gaiteros de Monterrei,Monterrey,http://www.wikidata.org/entity/Q1452663
Q23710984,http://www.wikidata.org/entity/Q23710984,Encuentro Internacional de Gaiteros de Monterrei,Castillo de Monterrey,http://www.wikidata.org/entity/Q3393690
Q23710985,http://www.wikidata.org/entity/Q23710985,Feria del Vino,El Rosal,http://www.wikidata.org/entity/Q603015
Q28157451,http://www.wikidata.org/entity/Q28157451,Fiesta de la Castaña,Folgoso do Courel,http://www.wikidata.org/entity/Q1447369
Q5861003,http://www.wikidata.org/entity/Q5861003,Festival Internacional de Jazz de San Javier,San Javier,http://www.wikidata.org/entity/Q987453
Q16630051,http://www.wikidata.org/entity/Q16630051,Semana Santa en Archena,Archena,http://www.wikidata.org/entity/Q632621
Q20021354,http://www.wikidata.org/entity/Q20021354,Carnaval de Cartagena,Cartagena,http://www.wikidata.org/entity/Q162615
Q23660861,http://www.wikidata.org/entity/Q23660861,Romería de San Blas,Santiago de la Ribera,http://www.wikidata.org/entity/Q3472894
Q23660863,http://www.wikidata.org/entity/Q23660863,Carnaval de Cabezo de Torres,Cabezo de Torres,http://www.wikidata.org/entity/Q6399870
Q23660864,http://www.wikidata.org/entity/Q23660864,Semana Santa en Moratalla,Moratalla,http://www.wikidata.org/entity/Q987450
Q23660865,http://www.wikidata.org/entity/Q23660865,Semana Santa en Yecla,Yecla,http://www.wikidata.org/entity/Q931116
Q23660869,http://www.wikidata.org/entity/Q23660869,Semana Santa en San Pedro del Pinatar,San Pedro del Pinatar,http://www.wikidata.org/entity/Q743996
Q23660870,http://www.wikidata.org/entity/Q23660870,Semana Santa en Alcantarilla,Alcantarilla,http://www.wikidata.org/entity/Q954542
Q23660872,http://www.wikidata.org/entity/Q23660872,Semana Santa en Alhama de Murcia,Alhama de Murcia,http://www.wikidata.org/entity/Q954556
Q23660873,http://www.wikidata.org/entity/Q23660873,Semana Santa en Calasparra,Calasparra,http://www.wikidata.org/entity/Q1313139
Q23660875,http://www.wikidata.org/entity/Q23660875,Procesión del Cristo de los Mineros,La Unión,http://www.wikidata.org/entity/Q1228759
Q23660876,http://www.wikidata.org/entity/Q23660876,Semana Santa en Abarán,Abarán,http://www.wikidata.org/entity/Q305593
Q23660878,http://www.wikidata.org/entity/Q23660878,Semana Santa en Totana,Totana,http://www.wikidata.org/entity/Q338174
Q23660879,http://www.wikidata.org/entity/Q23660879,Certamen Internacional de Tunas,Murcia,http://www.wikidata.org/entity/Q12225
Q23660880,http://www.wikidata.org/entity/Q23660880,Moros y Cristianos de Abanilla,Abanilla,http://www.wikidata.org/entity/Q1635711
Q23660882,http://www.wikidata.org/entity/Q23660882,Fiestas de la Bruja,Alcantarilla,http://www.wikidata.org/entity/Q954542
Q23660884,http://www.wikidata.org/entity/Q23660884,Fiestas de la Santísima y Vera Cruz,Abanilla,http://www.wikidata.org/entity/Q1635711
Q23660886,http://www.wikidata.org/entity/Q23660886,Fiesta de los Mayos,Alhama de Murcia,http://www.wikidata.org/entity/Q954556
Q23660887,http://www.wikidata.org/entity/Q23660887,Fiestas de San Isidro Labrador,Yecla,http://www.wikidata.org/entity/Q931116
Q23660889,http://www.wikidata.org/entity/Q23660889,Moros y Cristianos de Santomera,Santomera,http://www.wikidata.org/entity/Q1765918
Q23660892,http://www.wikidata.org/entity/Q23660892,Fiestas de la Virgen del Carmen,San Pedro del Pinatar,http://www.wikidata.org/entity/Q743996
Q23660893,http://www.wikidata.org/entity/Q23660893,Festival Internacional del Folclore en el Mediterráneo,Murcia,http://www.wikidata.org/entity/Q12225
Q23660895,http://www.wikidata.org/entity/Q23660895,Fiestas del Santísimo Cristo del Rayo,Moratalla,http://www.wikidata.org/entity/Q987450
Q23660905,http://www.wikidata.org/entity/Q23660905,Festival del Cante Flamenco,,
Q23660916,http://www.wikidata.org/entity/Q23660916,"Festival de Teatro, Música y Danza",San Javier,http://www.wikidata.org/entity/Q987453
Q23660927,http://www.wikidata.org/entity/Q23660927,Fiestas de la Vendimia,Jumilla,http://www.wikidata.org/entity/Q917173
Q23660928,http://www.wikidata.org/entity/Q23660928,Semana Internacional de la Huerta y el Mar,Los Alcázares,http://www.wikidata.org/entity/Q1982975
Q23660931,http://www.wikidata.org/entity/Q23660931,Encierros de Blanca,Blanca,http://www.wikidata.org/entity/Q1998560
Q23660934,http://www.wikidata.org/entity/Q23660934,Fiestas de Sodales Ibero-Romanos,Fortuna,http://www.wikidata.org/entity/Q1020559
Q23660940,http://www.wikidata.org/entity/Q23660940,Romería de la Virgen de la Esperanza,Calasparra,http://www.wikidata.org/entity/Q1313139
Q23660942,http://www.wikidata.org/entity/Q23660942,Fiestas de San Clemente,Lorca,http://www.wikidata.org/entity/Q47571
Q23658020,http://www.wikidata.org/entity/Q23658020,Fiesta de las Cebollas Rellenas,El Entrego,http://www.wikidata.org/entity/Q8580865
Q5647870,http://www.wikidata.org/entity/Q5647870,Moros y Cristianos de Caudete,Caudete,http://www.wikidata.org/entity/Q1606055
Q5678437,http://www.wikidata.org/entity/Q5678437,Juego de las caras,Calzada de Calatrava,http://www.wikidata.org/entity/Q921414
Q5752800,http://www.wikidata.org/entity/Q5752800,Carnaval de Alcázar de San Juan,Alcázar de San Juan,http://www.wikidata.org/entity/Q679269
Q5752834,http://www.wikidata.org/entity/Q5752834,Carnaval de Herencia,Herencia,http://www.wikidata.org/entity/Q1632508
Q5752894,http://www.wikidata.org/entity/Q5752894,Carnaval de Tarazona de la Mancha,Tarazona de la Mancha,http://www.wikidata.org/entity/Q611263
Q5861757,http://www.wikidata.org/entity/Q5861757,Corpus Christi en Lagartera,Lagartera,http://www.wikidata.org/entity/Q1631982
Q5861777,http://www.wikidata.org/entity/Q5861777,Fiesta del olivo,Mora,http://www.wikidata.org/entity/Q1641529
Q5963246,http://www.wikidata.org/entity/Q5963246,La Endiablada,Almonacid del Marquesado,http://www.wikidata.org/entity/Q580931
Q6059632,http://www.wikidata.org/entity/Q6059632,Pandorga (Ciudad Real),Ciudad Real,http://www.wikidata.org/entity/Q15093
Q6124463,http://www.wikidata.org/entity/Q6124463,Semana Santa de Daimiel,Daimiel,http://www.wikidata.org/entity/Q1631261
Q6124601,http://www.wikidata.org/entity/Q6124601,Semana Santa en Villarrobledo,Villarrobledo,http://www.wikidata.org/entity/Q82030
Q6141665,http://www.wikidata.org/entity/Q6141665,Tenorio Mendocino,Guadalajara,http://www.wikidata.org/entity/Q11953
Q17462597,http://www.wikidata.org/entity/Q17462597,Semana Santa en Albacete,Castilla-La Mancha,http://www.wikidata.org/entity/Q5748
Q17462597,http://www.wikidata.org/entity/Q17462597,Semana Santa en Albacete,Albacete,http://www.wikidata.org/entity/Q15095
Q20021409,http://www.wikidata.org/entity/Q20021409,Pasión Viviente de Motilla del Palancar,Motilla del Palancar,http://www.wikidata.org/entity/Q288552
Q21993627,http://www.wikidata.org/entity/Q21993627,Semana Santa en Calzada de Calatrava,Calzada de Calatrava,http://www.wikidata.org/entity/Q921414
Q23640584,http://www.wikidata.org/entity/Q23640584,La Borricá,Torrenueva,http://www.wikidata.org/entity/Q1628417
Q23640591,http://www.wikidata.org/entity/Q23640591,Carnaval de Almadén,Almadén,http://www.wikidata.org/entity/Q465085
Q23640594,http://www.wikidata.org/entity/Q23640594,Carnaval de Miguelturra,Miguelturra,http://www.wikidata.org/entity/Q1632172
Q23640597,http://www.wikidata.org/entity/Q23640597,Carnaval de La Roda,La Roda,http://www.wikidata.org/entity/Q630706
Q23640600,http://www.wikidata.org/entity/Q23640600,Domingo de Piñata de Ciudad Real,Ciudad Real,http://www.wikidata.org/entity/Q15093
Q23640623,http://www.wikidata.org/entity/Q23640623,Semana Santa en El Bonillo,El Bonillo,http://www.wikidata.org/entity/Q54883
Q23642570,http://www.wikidata.org/entity/Q23642570,Semana Santa en Campo de Calatrava,Campo de Calatrava,http://www.wikidata.org/entity/Q385196
Q23642671,http://www.wikidata.org/entity/Q23642671,Semana Santa en Campo de Criptana,Campo de Criptana,http://www.wikidata.org/entity/Q681080
Q23647844,http://www.wikidata.org/entity/Q23647844,Semana Santa en Chinchilla de Montearagón,Chinchilla de Montearagón,http://www.wikidata.org/entity/Q575893
Q23647847,http://www.wikidata.org/entity/Q23647847,Semana Santa en Corral de Almaguer,Corral de Almaguer,http://www.wikidata.org/entity/Q598148
Q23647850,http://www.wikidata.org/entity/Q23647850,Semana Santa en Guadalajara,Guadalajara,http://www.wikidata.org/entity/Q11953
Q23647851,http://www.wikidata.org/entity/Q23647851,Semana Santa en Quintanar de la Orden,Quintanar de la Orden,http://www.wikidata.org/entity/Q1628531
Q23647854,http://www.wikidata.org/entity/Q23647854,Semana Santa en Talavera de la Reina,Talavera de la Reina,http://www.wikidata.org/entity/Q181359
Q23647855,http://www.wikidata.org/entity/Q23647855,Semana Santa en Tarancón,Tarancón,http://www.wikidata.org/entity/Q367734
Q23647857,http://www.wikidata.org/entity/Q23647857,Semana Santa en Villarrubia de los Ojos,Villarrubia de los Ojos,http://www.wikidata.org/entity/Q1641422
Q23647860,http://www.wikidata.org/entity/Q23647860,Pasión Viviente de Hiendelaencina,Hiendelaencina,http://www.wikidata.org/entity/Q1653860
Q23647864,http://www.wikidata.org/entity/Q23647864,Pasión Viviente de Tarancón,Tarancón,http://www.wikidata.org/entity/Q367734
Q23647866,http://www.wikidata.org/entity/Q23647866,Fiestas de San Juan Evangelista y Santa Quiteria,Huete,http://www.wikidata.org/entity/Q1827689
Q23662106,http://www.wikidata.org/entity/Q23662106,Fiestas de Moros y Cristianos de Valverde del Júcar,Valverde de Júcar,http://www.wikidata.org/entity/Q1767561
Q23662111,http://www.wikidata.org/entity/Q23662111,Fiesta de las Paces,Villarta de San Juan,http://www.wikidata.org/entity/Q1641398
Q23662117,http://www.wikidata.org/entity/Q23662117,Fiesta de la Vaca,San Pablo de los Montes,http://www.wikidata.org/entity/Q1629691
Q23662121,http://www.wikidata.org/entity/Q23662121,Fiesta de Santa Águeda,Espinosa de Henares,http://www.wikidata.org/entity/Q728215
Q23662123,http://www.wikidata.org/entity/Q23662123,Fiesta de Santa Águeda,Cogolludo,http://www.wikidata.org/entity/Q986532
Q23662124,http://www.wikidata.org/entity/Q23662124,Feria de las Mercaderías,Tendilla,http://www.wikidata.org/entity/Q1120060
Q23662129,http://www.wikidata.org/entity/Q23662129,Jornadas Medievales de Montiel,Montiel,http://www.wikidata.org/entity/Q1610078
Q23662131,http://www.wikidata.org/entity/Q23662131,Jornadas Cervantinas,El Toboso,http://www.wikidata.org/entity/Q1628505
Q23662135,http://www.wikidata.org/entity/Q23662135,Romería de Nuestra Señora de la Natividad,Méntrida,http://www.wikidata.org/entity/Q1628797
Q23662136,http://www.wikidata.org/entity/Q23662136,Romería de la Santísima Virgen de las Viñas,Tomelloso,http://www.wikidata.org/entity/Q820229
Q23662140,http://www.wikidata.org/entity/Q23662140,Danzantes y Santísimo Cristo de la Viga,Villacañas,http://www.wikidata.org/entity/Q659416
Q23662142,http://www.wikidata.org/entity/Q23662142,Cruces de Mayo de Villanueva de los Infantes,Villanueva de los Infantes,http://www.wikidata.org/entity/Q768433
Q23662146,http://www.wikidata.org/entity/Q23662146,Fiesta del Mayo Manchego,Pedro Muñoz,http://www.wikidata.org/entity/Q910402
Q23662148,http://www.wikidata.org/entity/Q23662148,Fiestas de Mayo de Villamayor de Calatrava,Villamayor de Calatrava,http://www.wikidata.org/entity/Q1766526
Q23662149,http://www.wikidata.org/entity/Q23662149,Romería del Santísimo Cristo del Sahúco,Peñas de San Pedro,http://www.wikidata.org/entity/Q1623065
Q23662157,http://www.wikidata.org/entity/Q23662157,Fiesta de Rus,San Clemente,http://www.wikidata.org/entity/Q1750966
Q23662159,http://www.wikidata.org/entity/Q23662159,Fiesta del Santo Voto,Puertollano,http://www.wikidata.org/entity/Q215822
Q23662163,http://www.wikidata.org/entity/Q23662163,Corpus Christi en Hellín,Hellín,http://www.wikidata.org/entity/Q842652
Q23662167,http://www.wikidata.org/entity/Q23662167,Corpus Christi en Porzuna,Porzuna,http://www.wikidata.org/entity/Q1643639
Q23662169,http://www.wikidata.org/entity/Q23662169,Corpus Christi en Villanueva de la Fuente,Villanueva de la Fuente,http://www.wikidata.org/entity/Q1642043
Q23662174,http://www.wikidata.org/entity/Q23662174,Danzas de la octava del Corpus,Valverde de los Arroyos,http://www.wikidata.org/entity/Q594289
Q23662178,http://www.wikidata.org/entity/Q23662178,Fiesta de Nuestra Señora del Carmen,Molina de Aragón,http://www.wikidata.org/entity/Q919050
Q23662180,http://www.wikidata.org/entity/Q23662180,Alvarada Medieval,Cañete,http://www.wikidata.org/entity/Q1840938
Q23662182,http://www.wikidata.org/entity/Q23662182,Fiesta de Nuestra Señora de la Antigua de Manjavacas,Mota del Cuervo,http://www.wikidata.org/entity/Q1637366
Q23662185,http://www.wikidata.org/entity/Q23662185,Encierros de Brihuega,Brihuega,http://www.wikidata.org/entity/Q52615
Q23662186,http://www.wikidata.org/entity/Q23662186,Procesión de los Faroles,Sigüenza,http://www.wikidata.org/entity/Q47475
Q23662188,http://www.wikidata.org/entity/Q23662188,Romería de la Virgen de la Consolación,Iniesta,http://www.wikidata.org/entity/Q630933
Q23662190,http://www.wikidata.org/entity/Q23662190,Encierros Fernanducos,Fernán Caballero,http://www.wikidata.org/entity/Q1983190
Q23662196,http://www.wikidata.org/entity/Q23662196,Encierros de Almodóvar del Campo,Almodóvar del Campo,http://www.wikidata.org/entity/Q1631896
Q23662199,http://www.wikidata.org/entity/Q23662199,Fiesta de la Vendimia de Valdepeñas,Valdepeñas,http://www.wikidata.org/entity/Q898563
Q23662201,http://www.wikidata.org/entity/Q23662201,Fiesta Ganchera del Alto Tajo,Zaorejas,http://www.wikidata.org/entity/Q1750979
Q23662203,http://www.wikidata.org/entity/Q23662203,Fiestas del Santo Niño,Majaelrayo,http://www.wikidata.org/entity/Q1649399
Q23662207,http://www.wikidata.org/entity/Q23662207,Romería de Nuestra Señora de las Virtudes,Santa Cruz de Mudela,http://www.wikidata.org/entity/Q958776
Q23662212,http://www.wikidata.org/entity/Q23662212,Procesión del Fuego,Humanes,http://www.wikidata.org/entity/Q1654677
Q23662215,http://www.wikidata.org/entity/Q23662215,Desfile de carrozas de Azuqueca de Henares,Azuqueca de Henares,http://www.wikidata.org/entity/Q794315
Q23662220,http://www.wikidata.org/entity/Q23662220,Procesión del Santísimo de la Sala,Bargas,http://www.wikidata.org/entity/Q1628628
Q23662221,http://www.wikidata.org/entity/Q23662221,Fiesta de San Mateo,Cuenca,http://www.wikidata.org/entity/Q15098
Q23662229,http://www.wikidata.org/entity/Q23662229,Septenario de la Virgen de Tejeda,Moya,http://www.wikidata.org/entity/Q1902680
Q23662234,http://www.wikidata.org/entity/Q23662234,Fiesta de la Rosa del Azafrán,Consuegra,http://www.wikidata.org/entity/Q919046
Q23662236,http://www.wikidata.org/entity/Q23662236,Fiesta de El Vítor,Horcajo de Santiago,http://www.wikidata.org/entity/Q1900655
Q23662239,http://www.wikidata.org/entity/Q23662239,Belén viviente de Vega del Codorno,Vega del Codorno,http://www.wikidata.org/entity/Q1766366
Q39160635,http://www.wikidata.org/entity/Q39160635,Moros y Cristianos de Alcázar de San Juan,Alcázar de San Juan,http://www.wikidata.org/entity/Q679269
Q6135210,http://www.wikidata.org/entity/Q6135210,Suelta de la Gata Negra,Carasa,http://www.wikidata.org/entity/Q5748907
Q23657172,http://www.wikidata.org/entity/Q23657172,Cabalgata de Reyes de Seña,Seña,http://www.wikidata.org/entity/Q6126571
Q23657175,http://www.wikidata.org/entity/Q23657175,La Perola,Vargas (Cantabria),http://www.wikidata.org/entity/Q28226417
Q23657178,http://www.wikidata.org/entity/Q23657178,Semana Santa en Santander,Santander,http://www.wikidata.org/entity/Q12233
Q23657181,http://www.wikidata.org/entity/Q23657181,Procesión de la Santuca,Aniezo,http://www.wikidata.org/entity/Q4764577
Q23657184,http://www.wikidata.org/entity/Q23657184,Día Infantil de Cantabria,Santander,http://www.wikidata.org/entity/Q12233
Q23657187,http://www.wikidata.org/entity/Q23657187,Noche de San Juan,Soto de la Marina,http://www.wikidata.org/entity/Q6132667
Q23657189,http://www.wikidata.org/entity/Q23657189,Verbena del Mantón,Ramales de la Victoria,http://www.wikidata.org/entity/Q674916
Q23657194,http://www.wikidata.org/entity/Q23657194,Fiesta de la Virgen de la Salud,Espinama,http://www.wikidata.org/entity/Q154901
Q23657197,http://www.wikidata.org/entity/Q23657197,Fiesta de San Benito,Barcenaciones,http://www.wikidata.org/entity/Q5719479
Q23657201,http://www.wikidata.org/entity/Q23657201,Baños de Ola,Santander,http://www.wikidata.org/entity/Q12233
Q23657204,http://www.wikidata.org/entity/Q23657204,Fiesta del Carmen,Revilla (Camargo),http://www.wikidata.org/entity/Q6106943
Q23657207,http://www.wikidata.org/entity/Q23657207,Fiesta de la Virgen del Carmen,Suances,http://www.wikidata.org/entity/Q1615223
Q23657210,http://www.wikidata.org/entity/Q23657210,Procesión de la Luz,Las Fraguas (Cantabria),http://www.wikidata.org/entity/Q6492213
Q23657211,http://www.wikidata.org/entity/Q23657211,Feria de Santiago,Santander,http://www.wikidata.org/entity/Q12233
Q23657216,http://www.wikidata.org/entity/Q23657216,Fiesta de San Pantaleón,Escobedo de Camargo,http://www.wikidata.org/entity/Q5837668
Q23657218,http://www.wikidata.org/entity/Q23657218,Feria de la Hoya,La Matanza (Cantabria),http://www.wikidata.org/entity/Q5964292
Q23657221,http://www.wikidata.org/entity/Q23657221,Fiesta de San Carlos,Fuente Dé,http://www.wikidata.org/entity/Q154903
Q23657224,http://www.wikidata.org/entity/Q23657224,Fiesta de la Virgen de Valvanuz,Selaya,http://www.wikidata.org/entity/Q1614810
Q23657226,http://www.wikidata.org/entity/Q23657226,Subida a la Braña Los Tejos,Cicera,http://www.wikidata.org/entity/Q5768779
Q23657227,http://www.wikidata.org/entity/Q23657227,La Semanuca,Santander,http://www.wikidata.org/entity/Q12233
Q23657229,http://www.wikidata.org/entity/Q23657229,Fiesta de San Tirso,Ojedo,http://www.wikidata.org/entity/Q6049435
Q23657232,http://www.wikidata.org/entity/Q23657232,Descenso Internacional del Deva,Unquera,http://www.wikidata.org/entity/Q7897323
Q5836853,http://www.wikidata.org/entity/Q5836853,Fiesta de La Maya,Colmenar Viejo,http://www.wikidata.org/entity/Q55480
Q23453142,http://www.wikidata.org/entity/Q23453142,Semana Santa en Alcalá de Henares,Alcalá de Henares,http://www.wikidata.org/entity/Q46940
Q23453232,http://www.wikidata.org/entity/Q23453232,Semana Santa en Torrejón de Ardoz,Torrejón de Ardoz,http://www.wikidata.org/entity/Q489839
Q23453288,http://www.wikidata.org/entity/Q23453288,Semana Santa en San Lorenzo de El Escorial,San Lorenzo de El Escorial,http://www.wikidata.org/entity/Q371748
Q23453336,http://www.wikidata.org/entity/Q23453336,Pasión Viviente de Morata de Tajuña,Morata de Tajuña,http://www.wikidata.org/entity/Q1772158
Q23453449,http://www.wikidata.org/entity/Q23453449,La Pasión de Villarejo de Salvanés,Villarejo de Salvanés,http://www.wikidata.org/entity/Q1641598
Q23453538,http://www.wikidata.org/entity/Q23453538,La Pasión de Carabaña,Carabaña,http://www.wikidata.org/entity/Q664618
Q23453636,http://www.wikidata.org/entity/Q23453636,La Pasión de Daganzo,Daganzo de Arriba,http://www.wikidata.org/entity/Q1772173
Q23453824,http://www.wikidata.org/entity/Q23453824,Procesión del Encuentro,Móstoles,http://www.wikidata.org/entity/Q187826
Q23455515,http://www.wikidata.org/entity/Q23455515,Fiesta de la Vaquilla,Pedrezuela,http://www.wikidata.org/entity/Q1647820
Q23455600,http://www.wikidata.org/entity/Q23455600,Fiesta de San Sebastián,Villaviciosa de Odón,http://www.wikidata.org/entity/Q1631897
Q23455822,http://www.wikidata.org/entity/Q23455822,Fiesta de la Maya,El Molar,http://www.wikidata.org/entity/Q1915119
Q23458862,http://www.wikidata.org/entity/Q23458862,Dos de Mayo en Móstoles,Móstoles,http://www.wikidata.org/entity/Q187826
Q23458921,http://www.wikidata.org/entity/Q23458921,Aparición del Santísimo Cristo,Griñón,http://www.wikidata.org/entity/Q1772237
Q23458984,http://www.wikidata.org/entity/Q23458984,Travesía de las Cumbres Escurialenses,San Lorenzo de El Escorial,http://www.wikidata.org/entity/Q371748
Q23459134,http://www.wikidata.org/entity/Q23459134,Real Mercado del Siglo de Oro y Bodas Reales entre don Felipe IV y doña Mariana de Austria,Navalcarnero,http://www.wikidata.org/entity/Q1623099
Q23459185,http://www.wikidata.org/entity/Q23459185,Romería de la Virgen de la Herrería,El Escorial,http://www.wikidata.org/entity/Q985269
Q23459249,http://www.wikidata.org/entity/Q23459249,Fiesta de la Caldereta,Hoyo de Manzanares,http://www.wikidata.org/entity/Q664769
Q23459290,http://www.wikidata.org/entity/Q23459290,Fiestas de Nuestra Señora de los Santos y San Simón de Rojas,Móstoles,http://www.wikidata.org/entity/Q187826
Q23459345,http://www.wikidata.org/entity/Q23459345,Embarcación de la Virgen de la Alarilla,Fuentidueña de Tajo,http://www.wikidata.org/entity/Q1228889
Q23459602,http://www.wikidata.org/entity/Q23459602,Belén Viviente,Buitrago del Lozoya,http://www.wikidata.org/entity/Q1648730
Q4886497,http://www.wikidata.org/entity/Q4886497,Chíviri,Trujillo,http://www.wikidata.org/entity/Q324489
Q5548448,http://www.wikidata.org/entity/Q5548448,Pasión Viviente de Oliva de la Frontera,Oliva de la Frontera,http://www.wikidata.org/entity/Q947183
Q5573755,http://www.wikidata.org/entity/Q5573755,La Encamisá de Torrejoncillo,Torrejoncillo,http://www.wikidata.org/entity/Q521090
Q5861062,http://www.wikidata.org/entity/Q5861062,Festival Internacional de la Sierra,Fregenal de la Sierra,http://www.wikidata.org/entity/Q1613587
Q5962713,http://www.wikidata.org/entity/Q5962713,La Carrerita,Villanueva de la Serena,http://www.wikidata.org/entity/Q695380
Q5963233,http://www.wikidata.org/entity/Q5963233,La Encamisá de Navalvillar de Pela,Navalvillar de Pela,http://www.wikidata.org/entity/Q649045
Q5970284,http://www.wikidata.org/entity/Q5970284,Las Carantoñas,Acehúche,http://www.wikidata.org/entity/Q1613517
Q5980061,http://www.wikidata.org/entity/Q5980061,Los Negritos de San Blas,Montehermoso,http://www.wikidata.org/entity/Q43713
Q6427294,http://www.wikidata.org/entity/Q6427294,El Peropalo,Villanueva de la Vera,http://www.wikidata.org/entity/Q1629837
Q20021609,http://www.wikidata.org/entity/Q20021609,Semana Santa Trujillana,Trujillo,http://www.wikidata.org/entity/Q324489
Q23661989,http://www.wikidata.org/entity/Q23661989,Ruta de Carlos V,La Vera,http://www.wikidata.org/entity/Q2472461
Q23661992,http://www.wikidata.org/entity/Q23661992,Las Candelas,Almendralejo,http://www.wikidata.org/entity/Q490638
Q23661995,http://www.wikidata.org/entity/Q23661995,Carnaval de Campo Arañuelo,Navalmoral de la Mata,http://www.wikidata.org/entity/Q965529
Q23661997,http://www.wikidata.org/entity/Q23661997,Los Empalaos,Valverde de la Vera,http://www.wikidata.org/entity/Q1642209
Q23662000,http://www.wikidata.org/entity/Q23662000,Romería de Piedraescrita,Campanario,http://www.wikidata.org/entity/Q1605982
Q23662002,http://www.wikidata.org/entity/Q23662002,Las Carreras,Arroyo de la Luz,http://www.wikidata.org/entity/Q1630474
Q23662005,http://www.wikidata.org/entity/Q23662005,La Chafaina,Fuente de Cantos,http://www.wikidata.org/entity/Q1093159
Q23662008,http://www.wikidata.org/entity/Q23662008,La Santa Cruz,Feria,http://www.wikidata.org/entity/Q1447714
Q23662014,http://www.wikidata.org/entity/Q23662014,Romería de San Isidro,Valencia de Alcántara,http://www.wikidata.org/entity/Q1613421
Q23662017,http://www.wikidata.org/entity/Q23662017,Romería de San Isidro,Fuente de Cantos,http://www.wikidata.org/entity/Q1093159
Q23662018,http://www.wikidata.org/entity/Q23662018,Recreación de la Batalla de La Albuera,La Albuera,http://www.wikidata.org/entity/Q144268
Q23662020,http://www.wikidata.org/entity/Q23662020,Octava del Corpus,Peñalsordo,http://www.wikidata.org/entity/Q1455254
Q23662023,http://www.wikidata.org/entity/Q23662023,Corpus Christi,San Vicente de Alcántara,http://www.wikidata.org/entity/Q1442479
Q23662025,http://www.wikidata.org/entity/Q23662025,Toros de San Juan,Coria,http://www.wikidata.org/entity/Q142778
Q23662027,http://www.wikidata.org/entity/Q23662027,Fiesta Medieval,Alburquerque,http://www.wikidata.org/entity/Q493370
Q23662032,http://www.wikidata.org/entity/Q23662032,Martes Mayor,Plasencia,http://www.wikidata.org/entity/Q241767
Q23662036,http://www.wikidata.org/entity/Q23662036,Teatro Alcalde de Zalamea,Zalamea de la Serena,http://www.wikidata.org/entity/Q1613344
Q23662038,http://www.wikidata.org/entity/Q23662038,La Enramá,Pinofranqueado,http://www.wikidata.org/entity/Q1611575
Q23662039,http://www.wikidata.org/entity/Q23662039,Fiesta de la Tenca,Mancomunidad Tajo-Salor,http://www.wikidata.org/entity/Q5991147
Q23662044,http://www.wikidata.org/entity/Q23662044,Vendimia Tradicional,Villafranca de los Barros,http://www.wikidata.org/entity/Q613908
Q23662055,http://www.wikidata.org/entity/Q23662055,Día del Jamón,Monesterio,http://www.wikidata.org/entity/Q733580
Q23662063,http://www.wikidata.org/entity/Q23662063,Las Capeas,Segura de León,http://www.wikidata.org/entity/Q1354528
Q23662074,http://www.wikidata.org/entity/Q23662074,La Hispanidad,Guadalupe,http://www.wikidata.org/entity/Q695504
Q23662084,http://www.wikidata.org/entity/Q23662084,Otoño Mágico,Hervás,http://www.wikidata.org/entity/Q1628817
Q23662090,http://www.wikidata.org/entity/Q23662090,Los Escobazos,Jarandilla de la Vera,http://www.wikidata.org/entity/Q1632660
Q21002000,http://www.wikidata.org/entity/Q21002000,Día de Campoo,Reinosa,http://www.wikidata.org/entity/Q671326
Q23657235,http://www.wikidata.org/entity/Q23657235,Fiesta de San Vicente,Lloreda,http://www.wikidata.org/entity/Q5977847
Q23657237,http://www.wikidata.org/entity/Q23657237,Fiesta del Cocido,Ucieda,http://www.wikidata.org/entity/Q6155206
